imdb_id,TITLE,YEAR,GENRE,budget,revenue,vote_average
tt1426320,BearCity,2010,Comedy,0,5980,5.9
tt1426325,Unrivaled,2010,Action,0,0,3.3
tt1426328,Leonie,2010,Biography,0,0,5.5
tt1426355,Beer Pong Saved My Life,2010,Comedy,0,0,6.0
tt1426386,Lost Angels: Skid Row Is My Home,2010,Documentary,0,0,6.3
tt1426389,War Machine,2010,Action,0,0,1.0
tt1428436,3faltig,2010,Comedy,0,0,5.4
tt1428448,Kottan ermittelt: Rien ne va plus,2010,Comedy,3000000,0,5.4
tt1428453,Princess,2010,Biography,0,0,6.3
tt1428459,We Are Family,2010,Drama,0,0,5.7
tt1429313,Africa United,2010,Adventure,0,0,6.7
tt1429382,Alien Opponent,2010,Action,0,0,5.9
tt1429392,Small Town Murder Songs,2010,Crime,0,0,5.4
tt1429429,Coursier,2010,Action,0,0,4.9
tt1429432,Rio Sex Comedy,2010,Comedy,0,0,4.5
tt1429445,Centre Place,2010,Romance,0,0,5.5
tt1429451,Madly in Love,2010,Comedy,0,0,5.3
tt1430094,Karla & Jonas,2010,Family,0,0,5.9
tt1430131,What Would Jesus Do?,2010,Drama,0,0,4.8
tt1431065,Forget Me Not,2010,Romance,0,0,5.7
tt1431122,No Problem,2010,Action,0,0,4.6
tt1431133,Perfect Combination,2010,Comedy,0,0,10.0
tt1431160,The Canal Street Madam,2010,Documentary,0,0,4.0
tt1431181,Another Year,2010,Comedy,8000000,18124262,7.0
tt1433099,Dancing Across Borders,2010,Documentary,0,0,5.0
tt1433108,Faster,2010,Action,24000000,23081726,6.3
tt1433763,Bakamono,2010,Comedy,0,0,10.0
tt1433802,18 Years Later,2010,Comedy,0,0,6.8
tt1433810,Mumbai Diaries,2010,Drama,0,0,6.2
tt1433813,Hubble,2010,Documentary,0,0,7.1
tt1433826,Under the North Star II,2010,Drama,0,0,7.3
tt1433827,Gimme Some Respect,2010,Drama,0,0,4.0
tt1433857,Life with Closed Eyes,2010,Drama,0,0,7.5
tt1433910,The Flood,2010,Drama,0,0,5.0
tt1434435,Mother's Day,2010,Drama,11000000,0,6.4
tt1434443,R,2010,Crime,0,0,6.5
tt1434612,The Hostage Game,2010,Thriller,0,0,4.3
tt1434941,Sure Looks Good,2010,Drama,0,0,2.6
tt1436034,Legacy,2010,Thriller,0,0,5.2
tt1436045,13 Assassins,2010,Action,6000000,17555141,7.3
tt1436327,Gangor,2010,Drama,0,0,6.0
tt1436372,Elle: A Modern Cinderella Tale,2010,Drama,250000,0,5.1
tt1436560,Lovers of Hate,2010,Comedy,0,0,5.0
tt1437354,Dear Alice,2010,Drama,0,0,6.5
tt1437361,Le mac,2010,Comedy,0,0,5.7
tt1437364,Race to Nowhere,2010,Documentary,0,0,6.0
tt1437366,Beyond,2010,Drama,3000000,4800080,6.1
tt1438216,Oranges and Sunshine,2010,Drama,0,0,7.1
tt1438251,The Best and the Brightest,2010,Comedy,0,0,4.5
tt1438254,Charlie St. Cloud,2010,Drama,44000000,48190704,6.9
tt1438298,Guzaarish,2010,Drama,0,0,7.6
tt1438466,Mamma G?g?,2010,Drama,0,0,4.5
tt1438534,Primal,2010,Horror,0,0,5.4
tt1438535,Film socialisme,2010,Drama,0,0,6.1
tt1439226,Europolis,2010,Drama,0,0,5.0
tt1439229,High School Musical: O Desafio,2010,Musical,50000,1149000,4.8
tt1440136,Blame,2010,Drama,0,0,5.6
tt1440146,What War May Bring,2010,Drama,0,0,6.7
tt1440180,Young Goethe in Love,2010,Drama,0,0,6.0
tt1440232,Little White Lies,2010,Comedy,25000000,48531470,7.2
tt1440292,Submarine,2010,Comedy,0,864659,7.4
tt1440379,Virginia,2010,Drama,0,6915,5.8
tt1440728,The American,2010,Crime,20000000,65464324,5.8
tt1440755,Round Ireland with a Fridge,2010,Comedy,0,0,5.0
tt1441084,Snow & Ashes,2010,Drama,600000,0,3.3
tt1441373,The Solitude of Prime Numbers,2010,Drama,0,0,5.8
tt1441912,The Way,2010,Adventure,0,4430765,7.2
tt1441956,West Is West,2010,Comedy,3837625,3867000,6.6
tt1442223,The Sandman and the Lost Sand of Dreams,2010,Animation,0,0,5.8
tt1442505,Flashback,2010,Drama,0,0,6.0
tt1442512,Attack the Gas Station! 2,2010,Action,0,0,6.3
tt1442556,Gaturro,2010,Animation,0,0,5.1
tt1442569,Depositarios,2010,Sci-Fi,0,0,4.0
tt1442571,14 Blades,2010,Action,20000000,0,6.6
tt1442578,Reflex?es de um Liquidificador,2010,Comedy,0,0,7.8
tt1442583,Tum Milo Toh Sahi,2010,Comedy,0,0,6.0
tt1443518,R U There,2010,Drama,0,0,4.5
tt1443521,Tutto l'amore del mondo,2010,Comedy,0,0,5.9
tt1444252,Terror Trap,2010,Thriller,0,0,5.1
tt1444261,Gangsterboys,2010,Comedy,0,0,5.2
tt1444262,Gorbaciof,2010,Crime,0,0,6.1
tt1444680,"Bruc, the Manhunt",2010,Adventure,0,0,5.0
tt1445202,Bass Ackwards,2010,Adventure,0,0,5.1
tt1445206,Discover the Gift,2010,Documentary,0,0,5.8
tt1445729,Cost of a Soul,2010,Crime,0,0,8.5
tt1446208,Ways to Live Forever,2010,Drama,0,0,7.3
tt1446682,Desert Son,2010,Drama,0,0,3.0
tt1447479,A Marine Story,2010,Crime,0,0,6.2
tt1447480,Bones,2010,Drama,0,0,8.0
tt1447494,Messenger,2010,Drama,0,0,1.0
tt1447499,Matching Jack,2010,Drama,0,0,6.6
tt1447504,Matariki,2010,Drama,0,0,6.0
tt1447508,Peepli (Live),2010,Comedy,2270000,6900000,7.6
tt1447793,My Girlfriend's Boyfriend,2010,Comedy,1400000,0,5.9
tt1447800,Crossing Hennessy,2010,Comedy,0,0,6.6
tt1447972,StreetDance 3D,2010,Drama,5773100,18144030,6.3
tt1448762,Open House,2010,Crime,0,0,4.7
tt1449379,Caught in the Crossfire,2010,Action,1000000,0,4.7
tt1449394,The Confidant,2010,Thriller,0,0,3.0
tt1450140,Unrequited,2010,Drama,0,0,4.5
tt1450328,Mooz-Lum,2010,Drama,0,330048,4.7
tt1450332,Surely Someday,2010,Comedy,0,0,5.8
tt1450635,White White World,2010,Drama,0,0,4.8
tt1450651,Gl?ckliche F?gung,2010,Drama,0,0,5.5
tt1451395,Lou,2010,Drama,0,0,6.3
tt1451632,Sensation,2010,Comedy,0,0,5.5
tt1451762,On Tour,2010,Comedy,0,0,6.8
tt1451797,Rann,2010,Drama,7500000,2000000,6.4
tt1452294,Just for the Record,2010,Comedy,0,0,4.0
tt1452297,The Poll Diaries,2010,Drama,0,0,7.0
tt1452626,Hahaha,2010,Comedy,0,0,6.6
tt1452628,Vanishing on 7th Street,2010,Horror,10000000,1068682,5.0
tt1453245,Devil's Playground,2010,Action,2400000,0,5.2
tt1453403,Shadows & Lies,2010,Crime,0,0,4.2
tt1453428,Below the Beltway,2010,Comedy,0,0,3.0
tt1453967,CJ7: The Cartoon,2010,Animation,0,0,6.9
tt1454099,Followed Home,2010,Horror,0,0,1.8
tt1454505,Lapland Odyssey,2010,Comedy,0,0,6.8
tt1454523,Black Bread,2010,Crime,6000000,3770657,7.1
tt1454542,Sci-Fi High: The Movie Musical,2010,Musical,0,0,4.0
tt1454603,Beauty and the Paparazzo,2010,Comedy,0,0,6.9
tt1454609,Stronger Than Blood,2010,Crime,0,0,7.2
tt1454907,White Snow,2010,Thriller,8600000,0,5.7
tt1454910,Copacabana,2010,Comedy,0,0,6.7
tt1455151,My Afternoons with Margueritte,2010,Comedy,0,0,7.0
tt1455241,Randka w ciemno,2010,Comedy,0,0,5.6
tt1455613,Caribbean Basterds,2010,Action,0,0,3.2
tt1455810,Happy Family,2010,Comedy,0,0,6.6
tt1455811,Khatta Meetha,2010,Action,7500000,10000000,4.9
tt1455816,Prince,2010,Action,0,0,4.5
tt1456060,Boy Wonder,2010,Action,0,0,6.6
tt1456477,As If I Am Not There,2010,Drama,0,0,6.8
tt1456520,"All's Well, Ends Well 2010",2010,Comedy,0,0,4.0
tt1456603,Release,2010,Drama,0,0,5.3
tt1456661,Legend of the Fist: The Return of Chen Zhen,2010,Action,0,48398,6.2
tt1456941,"Tomorrow, When the War Began",2010,Action,27000000,16504936,6.3
tt1457726,Huge,2010,Comedy,0,0,5.0
tt1457766,The Kings of Mykonos,2010,Comedy,0,0,5.5
tt1458175,The Next Three Days,2010,Action,30000000,51148651,7.0
tt1458503,Respire,2010,Horror,0,0,5.4
tt1459012,Love Crime,2010,Crime,0,0,6.5
tt1459013,Uninhabited,2010,Horror,0,0,4.4
tt1460643,Pimp,2010,Crime,0,0,3.7
tt1460743,Reign of Assassins,2010,Action,12000000,0,6.8
tt1461211,Route 132,2010,Drama,0,0,6.2
tt1461249,Meskada,2010,Crime,0,0,5.0
tt1461302,What's Up Lovely,2010,Drama,0,0,5.0
tt1461405,Sedona's Rule,2010,Drama,0,0,5.5
tt1462044,Enemies Among Us,2010,Action,100000,0,1.6
tt1462053,Leading Ladies,2010,Comedy,0,0,6.0
tt1462054,Letters to God,2010,Drama,3000000,0,6.9
tt1462058,Two Gates of Sleep,2010,Drama,0,0,5.8
tt1462557,Laid Off,2010,Comedy,0,0,7.0
tt1462667,Outrage,2010,Action,0,8428636,6.9
tt1462758,Buried,2010,Drama,1987650,19152480,6.6
tt1463208,Tiger Team: The Mountain of the 1000 Dragons,2010,Adventure,0,0,5.0
tt1464535,Cold Prey III,2010,Drama,0,0,5.8
tt1464580,Stake Land,2010,Drama,650000,33245,6.2
tt1464606,You're So Cupid!,2010,Family,0,0,5.6
tt1464736,Broken Dreams,2010,Drama,0,0,7.0
tt1465478,Die,2010,Thriller,0,0,4.7
tt1465482,First Mission,2010,Drama,0,0,4.6
tt1465487,Heartbreaker,2010,Comedy,8700000,47355187,6.6
tt1465490,Joy,2010,Drama,0,0,6.2
tt1465491,Juan,2010,Drama,0,0,10.0
tt1465493,Hum Tum Aur Ghost,2010,Comedy,1900000,680000,4.2
tt1465496,The Wedding Party,2010,Comedy,0,0,4.6
tt1465499,King of Triads,2010,Action,0,0,5.3
tt1465505,Red White & Blue,2010,Drama,0,0,6.3
tt1465519,Caged Animal,2010,Action,0,0,6.0
tt1465522,Tucker and Dale vs Evil,2010,Action,5000000,0,7.3
tt1465854,Bold Heroes,2010,Drama,1900000,0,10.0
tt1466068,The Lake Effect,2010,Comedy,0,0,2.5
tt1466069,The Prospects,2010,Comedy,0,0,1.0
tt1466072,William S. Burroughs: A Man Within,2010,Documentary,160000,0,6.6
tt1466427,A ojos cerrados,2010,Drama,0,0,5.0
tt1466567,Une vie qui commence,2010,Drama,0,0,5.3
tt1466569,"Ensemble, nous allons vivre une tr?s, tr?s grande histoire d'amour...",2010,Comedy,0,0,4.5
tt1466572,Lance et compte,2010,Drama,0,0,3.0
tt1467061,Dusk,2010,Drama,0,0,5.3
tt1467273,The First Beautiful Thing,2010,Comedy,0,0,7.4
tt1467290,Retornos,2010,Thriller,0,0,5.6
tt1467378,Dusk,2010,Drama,0,0,9.0
tt1467385,Happily Ever After,2010,Comedy,0,0,6.7
tt1467388,Our Home,2010,Drama,12000000,0,6.9
tt1467405,My Good Enemy,2010,Drama,0,0,6.5
tt1468313,The Orgasm Diaries,2010,Drama,650000,0,5.3
tt1468321,Eden of the East the Movie II: Paradise Lost,2010,Action,0,0,6.8
tt1468338,A Lone Scalpel,2010,Drama,0,0,8.0
tt1468381,Undocumented,2010,Horror,0,0,6.4
tt1468387,What If...,2010,Drama,0,0,6.6
tt1468703,Bear,2010,Horror,10000000,0,3.6
tt1468721,At Ellen's Age,2010,Drama,0,0,8.3
tt1468737,Stranger Things,2010,Drama,0,0,8.2
tt1468829,Cherry Tree Lane,2010,Horror,0,0,5.0
tt1468840,The Diary of Carlota,2010,Comedy,0,0,5.3
tt1469273,Dad's in Heaven with Nixon,2010,Documentary,0,0,6.0
tt1469884,Sickness of Youth,2010,Drama,0,0,6.0
tt1470020,Redemption Road,2010,Drama,0,0,4.7
tt1470023,MacGruber,2010,Action,10000000,6110000,5.3
tt1470024,"Tuesday, After Christmas",2010,Drama,0,20666,6.6
tt1470172,Hanna's Gold,2010,Adventure,0,0,5.0
tt1470827,Monsters,2010,Drama,500000,5639730,6.2
tt1470859,Girlfriend,2010,Drama,0,0,6.9
tt1470860,Oxygen,2010,Drama,0,0,6.5
tt1470910,Rising Stars,2010,Drama,0,0,7.0
tt1471247,Road to Sangam,2010,Drama,0,0,6.0
tt1472195,The Violent Kind,2010,Horror,0,0,5.0
tt1473074,Mammuth,2010,Comedy,0,0,6.0
tt1473121,Je n'ai rien oubli?,2010,Drama,0,0,6.1
tt1473142,Donnant donnant,2010,Comedy,0,0,4.6
tt1473352,The Crocodiles Strike Back,2010,Adventure,0,0,6.4
tt1473357,Fatal,2010,Comedy,17289533,0,5.9
tt1474255,The Counsel,2010,Thriller,0,0,5.9
tt1474792,May I Be Frank,2010,Biography,0,0,8.0
tt1474816,Open Five,2010,Comedy,0,0,5.5
tt1474859,Slimed,2010,Action,0,0,7.0
tt1474889,The Freebie,2010,Comedy,0,0,4.9
tt1475400,To Hell with the Ugly,2010,Comedy,0,0,5.8
tt1475531,Cannibal,2010,Horror,0,0,5.2
tt1475549,The Dogfather,2010,Comedy,0,0,3.0
tt1476428,Trapped: Haitian Nights,2010,Thriller,1,0,8.0
tt1477076,Saw 3D: The Final Chapter,2010,Horror,20000000,136150434,6.0
tt1477109,Space Battleship Yamato,2010,Action,12000000,11212294,6.1
tt1477171,Amador,2010,Drama,0,0,6.3
tt1477835,Bitter Feast,2010,Comedy,0,0,5.4
tt1478856,The Righteous and the Wicked,2010,Western,0,0,2.0
tt1478953,Elf Onkel,2010,Drama,0,0,5.5
tt1478965,The Negotiator: The Movie,2010,Action,0,0,6.5
tt1479209,Desechos,2010,Comedy,0,0,10.0
tt1479269,Black Heaven,2010,Drama,0,0,5.8
tt1479388,The High Cost of Living,2010,Drama,0,0,6.6
tt1479398,Transparency,2010,Action,2000000,0,5.3
tt1479668,Abel,2010,Comedy,1000000,0,6.7
tt1480662,Illegal,2010,Drama,0,0,1.0
tt1481572,Happythankyoumoreplease,2010,Comedy,0,215576,6.5
tt1481573,Nothing Special,2010,Comedy,0,0,4.0
tt1481574,Refuge,2010,Comedy,0,0,5.0
tt1481576,The Genesis Code,2010,Drama,5100000,0,1.0
tt1482161,Jasmina,2010,Drama,0,0,7.0
tt1482932,A Very Mary Christmas,2010,Comedy,0,0,5.5
tt1482989,"Bruce Lee, My Brother",2010,Biography,0,0,6.9
tt1482991,Carbon Nation,2010,Documentary,0,0,7.0
tt1483010,Logan,2010,Comedy,135000,10474,6.5
tt1483020,Spork,2010,Comedy,0,0,6.8
tt1483386,Forever Young,2010,Comedy,0,0,7.5
tt1483753,Pure,2010,Drama,0,0,6.8
tt1483821,Asal,2010,Action,5000000,0,5.5
tt1484065,"AAA, la pel?cula: Sin l?mite en el tiempo",2010,Animation,3200000,0,6.3
tt1484522,8: The Mormon Proposition,2010,Documentary,0,0,6.2
tt1484918,A Woman,2010,Drama,0,0,4.5
tt1484942,Christopher Roth,2010,Horror,2844660,0,4.8
tt1484954,Death and Cremation,2010,Thriller,0,0,5.5
tt1485779,Sawblade,2010,Horror,0,0,2.0
tt1486190,Tamara Drewe,2010,Comedy,0,0,5.8
tt1486196,Summer Coda,2010,Drama,0,0,6.4
tt1486670,F,2010,Horror,1300000,0,5.8
tt1487916,After the Flowers,2010,Drama,0,0,6.9
tt1488032,Pickman's Muse,2010,Horror,0,0,5.9
tt1488574,The Liverpool Goalie,2010,Comedy,0,0,6.6
tt1488601,The Show Must Go On,2010,Drama,0,0,8.0
tt1489172,Epikindynes mageirikes,2010,Drama,0,0,5.2
tt1489253,The Phobos,2010,Horror,0,0,3.7
tt1490602,Children of God,2010,Drama,0,0,6.1
tt1490637,Dive!,2010,Documentary,0,0,6.2
tt1490753,Nexus,2010,Thriller,1200000,0,5.3
tt1490759,Unresolved Sexual Tension,2010,Comedy,0,0,5.5
tt1491603,Insane,2010,Horror,750000,0,4.3
tt1492872,Hide & Seek,2010,Drama,0,0,5.8
tt1492886,Hunter's Bride,2010,Music,0,0,6.0
tt1492959,Lifted,2010,Drama,0,0,7.4
tt1493034,"No Woman, No Cry",2010,Documentary,0,0,7.0
tt1493089,Blue Train,2010,Drama,0,0,2.8
tt1493243,The Fat Boy Chronicles,2010,Drama,0,0,6.0
tt1493798,Boggy Creek,2010,Horror,0,0,2.9
tt1493816,Demon's Twilight,2010,Horror,0,0,4.0
tt1493828,Removal,2010,Thriller,0,0,5.1
tt1493831,Songs of Love and Hate,2010,Drama,0,0,6.0
tt1494799,Mirages,2010,Adventure,0,0,4.3
tt1494837,Zgorszenie publiczne,2010,Comedy,0,0,5.0
tt1496005,The Tree,2010,Drama,0,0,6.6
tt1496473,Cup Cake,2010,Comedy,0,0,6.0
tt1496729,Aaranya Kaandam,2010,Action,780000,1040344,7.6
tt1496832,Paiyaa,2010,Action,0,0,6.1
tt1496884,Spiderhole,2010,Horror,0,0,4.1
tt1497617,I Am,2010,Drama,0,0,4.8
tt1497874,Cold Weather,2010,Comedy,0,0,6.2
tt1498784,How Weed Won the West,2010,Documentary,0,0,7.3
tt1498858,Ocean Heaven,2010,Drama,1000000,0,7.3
tt1499201,Anjaana Anjaani,2010,Comedy,6400000,5900000,6.1
tt1499220,Dead Cert,2010,Action,0,0,4.0
tt1499678,Disquiet,2010,Drama,0,0,7.2
tt1500177,Dooman River,2010,Drama,0,0,5.5
tt1500519,Friction,2010,Comedy,0,0,7.0
tt1500694,Chut sui fu yung,2010,Comedy,0,0,2.8
tt1500906,Vampires,2010,Comedy,0,0,5.9
tt1501652,Dead Awake,2010,Fantasy,3500000,0,4.4
tt1502402,Darkening Sky,2010,Horror,0,0,4.6
tt1502422,Johnny,2010,Drama,0,0,6.0
tt1502714,Monogamy,2010,Drama,1000000,0,3.6
tt1502948,The Man Who Collected Food,2010,Comedy,500000,0,8.0
tt1503096,Camping 2,2010,Comedy,28612179,0,4.8
tt1503116,Nothing's All Bad,2010,Drama,0,0,6.8
tt1503149,Oliver Sherman,2010,Drama,0,0,7.0
tt1503178,Theeradha Vilaiyattu Pillai,2010,Romance,0,0,5.1
tt1503179,Thillalangadi,2010,Action,3300000,10000000,5.0
tt1503714,Halßlkering÷,2010,Drama,0,0,5.0
tt1503777,Ill?gal,2010,Drama,0,404,7.3
tt1503780,Stained,2010,Thriller,900,0,4.0
tt1504300,The Parking Lot Movie,2010,Documentary,0,0,6.5
tt1504319,Road to Nowhere,2010,Romance,5000000,27046,5.4
tt1504320,The King's Speech,2010,Biography,15000000,414211549,7.7
tt1504354,Breaking the Press,2010,Drama,0,0,5.0
tt1504397,Heaven Burns,2010,Drama,0,0,7.0
tt1505354,Mary & Bill,2010,Biography,0,0,5.3
tt1505405,Separado!,2010,Documentary,0,0,5.0
tt1506940,2012: Time for Change,2010,Animation,0,0,7.0
tt1506965,Smoorverliefd,2010,Comedy,0,0,6.1
tt1507005,Naan Mahaan Alla,2010,Action,0,0,6.8
tt1507250,All Good Children,2010,Drama,0,0,6.4
tt1507255,Baana Kaathadi,2010,Romance,0,0,6.0
tt1507280,Stars to Wish Upon,2010,Drama,0,0,4.0
tt1507351,Spilt Milk,2010,Comedy,0,0,5.8
tt1507917,Friends and Lovers,2010,Drama,0,0,6.4
tt1507961,Canine Instinct,2010,Biography,0,0,8.0
tt1508011,American Jihadist,2010,Biography,0,0,4.5
tt1508290,Caterpillar,2010,Drama,0,0,7.4
tt1509109,Basement,2010,Horror,1000000,0,3.2
tt1509125,Virus X,2010,Horror,3500000,0,3.5
tt1509130,Janie Jones,2010,Biography,0,0,6.1
tt1509137,"Look, Stranger",2010,Drama,0,0,4.0
tt1509241,I Sold My Soul to Satan,2010,Documentary,0,0,6.0
tt1509276,The Wildest Dream,2010,Adventure,0,0,7.1
tt1509631,Genitori & figli:) - Agitare bene prima dell'uso,2010,Comedy,0,0,5.6
tt1509636,La nostra vita,2010,Drama,0,0,6.7
tt1509638,Les petits ruisseaux,2010,Drama,0,0,6.3
tt1509641,Vater Morgana,2010,Comedy,0,0,3.3
tt1509732,Aisha,2010,Comedy,3900000,0,4.9
tt1509743,School Is Over,2010,Drama,0,0,6.2
tt1509797,Living on Love Alone,2010,Drama,0,0,5.5
tt1509803,Griff the Invisible,2010,Comedy,2902660,0,6.0
tt1509842,Top Floor Left Wing,2010,Comedy,0,0,6.7
tt1510271,Freche M?dchen 2,2010,Comedy,0,0,5.3
tt1510274,Lyubov v bolshom gorode 2,2010,Comedy,0,10198357,6.0
tt1510905,After the Waterfall,2010,Drama,0,0,6.3
tt1510906,Third Star,2010,Drama,0,0,7.5
tt1510907,Behind the Burly Q,2010,Documentary,250000,23859,5.1
tt1510918,Behind Blue Skies,2010,Drama,0,0,6.5
tt1510926,Oxy-Morons,2010,Action,3500000,0,7.0
tt1510986,Strip Club Slasher,2010,Comedy,12000,0,1.0
tt1511329,Bo,2010,Drama,0,0,5.4
tt1511400,Just Like Us,2010,Documentary,0,0,7.0
tt1511489,The Sentimental Engine Slayer,2010,Drama,0,0,5.5
tt1512109,Di Di Hollywood,2010,Drama,0,0,4.2
tt1512235,Super,2010,Action,2500000,324138,6.6
tt1512274,My Bloody Wedding,2010,Comedy,0,0,2.9
tt1512685,Julia's Eyes,2010,Horror,0,12884923,6.7
tt1512720,Avenida Bras?lia Formosa,2010,Documentary,0,0,5.0
tt1512888,Ayirathil Oruvan,2010,Action,7500000,20000000,6.1
tt1512893,Father of Four - In Japanese Mode,2010,Family,0,0,3.8
tt1513803,La bella societ?,2010,Drama,0,0,3.8
tt1513835,Nightbeasts,2010,Horror,0,0,3.5
tt1513892,Sorry If I Want to Marry You,2010,Comedy,0,0,5.4
tt1514041,4.3.2.1.,2010,Crime,4600000,1163967,5.9
tt1514048,Loving the Bad Man,2010,Crime,560000,0,4.2
tt1514049,On Coal River,2010,Documentary,0,0,5.5
tt1515195,Being in the World,2010,Documentary,0,0,6.0
tt1515207,Sus,2010,Drama,0,0,4.4
tt1515831,Infinite Lives: The Road to E3,2010,Adventure,3000,0,5.3
tt1515935,The Lottery,2010,Documentary,0,0,5.5
tt1516002,A Beginner's Guide to Endings,2010,Comedy,0,0,6.3
tt1516009,Alleged,2010,Drama,0,4100000,4.3
tt1516010,Artherapy,2010,Drama,0,0,3.0
tt1516593,Tilva Rosh,2010,Drama,0,0,5.9
tt1517076,Karl the Butcher vs Axe,2010,Action,0,0,3.3
tt1517160,"Bi, Don't Be Afraid",2010,Drama,0,0,6.8
tt1517177,3,2010,Comedy,0,2611555,6.4
tt1517214,The Clink of Ice,2010,Comedy,0,0,5.9
tt1517220,Motel Nana,2010,Drama,0,0,6.3
tt1517474,Hochzeitspolka,2010,Comedy,0,0,3.0
tt1517506,Le poil de la b?te,2010,Adventure,0,0,4.5
tt1517606,Atomic Mom,2010,Documentary,0,0,5.0
tt1517621,Better Mus' Come,2010,Action,0,0,4.0
tt1517633,Break Up Club,2010,Comedy,0,0,6.2
tt1517805,20 Cigarettes,2010,Drama,0,0,6.3
tt1518293,Sundance Skippy,2010,Biography,0,0,9.2
tt1518809,Life 2.0,2010,Documentary,0,0,6.2
tt1518812,Meek's Cutoff,2010,Drama,0,876302,6.5
tt1519245,Agnosia,2010,Drama,0,0,5.0
tt1519396,Yearning for Karim,2010,Drama,0,0,6.0
tt1519640,Hot Summer Days,2010,Comedy,0,0,6.2
tt1520453,Twelve Thirty,2010,Drama,0,0,7.0
tt1520870,Fell,2010,Drama,0,0,7.5
tt1520888,Gabi on the Roof in July,2010,Comedy,0,0,5.0
tt1520956,Iron Doors,2010,Mystery,0,0,4.7
tt1520973,Kati with an I,2010,Documentary,0,0,6.7
tt1521080,The Wolf Knife,2010,Drama,0,0,5.7
tt1521090,A Quiet Life,2010,Crime,0,1700000,6.6
tt1521223,Iti Mrinalini: An Unfinished Letter...,2010,Drama,0,0,6.5
tt1521237,Shikeidai no ereb?t?,2010,Crime,0,0,9.0
tt1521709,Broken Springs,2010,Action,0,0,2.0
tt1521848,Potiche,2010,Comedy,0,1611000,6.2
tt1521874,Les meilleurs amis du monde,2010,Comedy,0,0,5.6
tt1522218,Obselidia,2010,Drama,0,0,5.1
tt1522230,Opelo za Bobija Fisera,2010,Biography,0,0,10.0
tt1522259,Raging Boll,2010,Biography,0,0,7.3
tt1522296,Snowman's Land,2010,Comedy,0,0,5.7
tt1522334,Win/Win,2010,Drama,0,0,5.7
tt1522857,The Oath,2010,Documentary,0,0,7.6
tt1523267,Arctic Blast,2010,Action,5000000,0,4.8
tt1523326,Limbo,2010,Drama,0,0,5.3
tt1523483,Kaboom,2010,Comedy,0,539957,5.7
tt1523485,Kill Katie Malone,2010,Horror,3000000,0,4.2
tt1523493,Love & Slaps,2010,Comedy,0,0,6.0
tt1523498,The Passion,2010,Comedy,0,0,6.9
tt1524095,Bhutto,2010,Biography,0,0,5.6
tt1524098,Big River,2010,Adventure,0,0,5.0
tt1524107,Candyman,2010,Biography,0,0,6.0
tt1524131,Knucklehead,2010,Action,0,0,5.0
tt1524148,All My Friends Are Funeral Singers,2010,Comedy,0,0,5.9
tt1524553,King's Road,2010,Comedy,0,0,5.5
tt1525570,The Nobel Prize Winner,2010,Drama,0,0,3.0
tt1525830,The Experiment,2010,Drama,0,0,4.8
tt1525835,Gantz,2010,Action,0,0,6.5
tt1525886,Saru Lock the Movie,2010,Comedy,0,0,7.0
tt1525888,Colors in the Dark,2010,Drama,0,0,6.0
tt1525898,The Space Between,2010,Drama,0,0,6.9
tt1525915,The Great Vazquez,2010,Biography,0,0,6.3
tt1526284,Ay Lav Yu,2010,Comedy,0,0,5.5
tt1526578,"Ao, le dernier N?andertal",2010,Adventure,0,0,6.3
tt1526610,New Low,2010,Comedy,2000,0,5.0
tt1527049,Tender Son: The Frankenstein Project,2010,Drama,0,0,6.7
tt1527170,My Days with Gloria,2010,Crime,0,0,6.0
tt1527788,The Man from Nowhere,2010,Action,0,43059790,7.6
tt1527790,Total Badass,2010,Biography,0,0,7.0
tt1527818,Fit,2010,Drama,0,0,6.3
tt1527823,Last Kung Fu Monk,2010,Action,0,0,4.4
tt1527835,Archipelago,2010,Drama,0,0,4.8
tt1528081,Leap,2010,Drama,0,0,10.0
tt1528224,Two in the Wave,2010,Documentary,0,0,5.6
tt1528225,Cartel War,2010,Action,0,0,4.0
tt1528312,Route Irish,2010,Action,0,0,6.2
tt1528313,Nothing to Declare,2010,Comedy,32000000,0,5.8
tt1528718,Born to Raise Hell,2010,Action,10000000,0,4.5
tt1528750,Four Lovers,2010,Romance,0,0,6.2
tt1528769,Norwegian Ninja,2010,Action,0,0,4.2
tt1528813,The Penitent Man,2010,Drama,500,0,5.3
tt1528866,Camellia,2010,Drama,1,0,5.0
tt1529233,Basilicata Coast to Coast,2010,Comedy,0,0,6.2
tt1529235,Welcome to the South,2010,Comedy,4000000,65584679,6.7
tt1529240,Brownian Movement,2010,Drama,0,0,5.0
tt1529273,Lost Kisses,2010,Drama,0,0,7.0
tt1529292,The End Is My Beginning,2010,Biography,0,0,5.0
tt1529316,Picco,2010,Crime,0,0,5.6
tt1529331,Something's Gonna Live,2010,Documentary,0,0,7.5
tt1529346,Almost Kings,2010,Drama,0,0,9.0
tt1529564,Playing House,2010,Thriller,0,0,5.2
tt1529567,Sea Rex 3D: Journey to a Prehistoric World,2010,Documentary,5000000,4074023,7.4
tt1529569,Beautiful Lies,2010,Comedy,0,0,5.9
tt1529572,Trust,2010,Crime,9500000,120000,6.6
tt1530480,Lock Up,2010,Drama,0,0,8.0
tt1530900,Mary Marie,2010,Drama,0,0,3.0
tt1530923,No Heart Feelings,2010,Comedy,0,0,3.0
